D1,D2,D3,D4,D5,D6,D7,D8,D9,E1,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E2,E20,E3,E4,E5,E6,E7,E8,E9,I1,I2,I3,I4,I5,I6,I7,I8,I9,M1,M10,M11,M12,M13,M14,M15,M16,M17,M18,M2,M3,M4,M5,M6,M7,M8,M9,P1,P10,P11,P12,P13,P2,P3,P4,P5,P6,P7,P8,P9,S1,S10,S11,S12,S2,S3,S4,S5,S6,S7,S8,S9,V1,V10,V11,V12,V13,V2,V3,V4,V5,V6,V7,V8,V9,split
4.68847016220574e-06,1.9667150865313375e-06,-2.715582544214464e-06,-9.43734199626583e-06,-1.5106762366103618e-06,1.1958569858025482e-06,4.918135002332215e-07,-2.222784917512257e-06,-1.334162830020122e-06,3.7273867082723556e-06,8.074409934517015e-06,-3.365634584924794e-06,-3.149588519608544e-05,3.718011805916561e-08,4.928499192578783e-07,-2.0185620518685253e-05,5.356110276458117e-06,2.366038708499906e-06,2.2675183724341675e-06,5.621812667680582e-06,1.2877260166710494e-05,-4.492124540914817e-06,4.0208082531732325e-06,7.778099802339063e-07,4.070015483607258e-06,3.5997111263315244e-06,-1.0625525534900464e-06,-1.2659994591657456e-06,9.60965439952638e-07,-1.834060942769361e-05,-1.834042644531721e-05,8.658261764161747e-07,-3.4837940229139123e-06,2.9519574249739024e-06,-2.9743285910683657e-05,-5.040119901865835e-06,1.819443253377512e-05,8.88831619904541e-07,2.8666891303544466e-06,2.3793108961269435e-06,-7.988796422738594e-06,-5.933640184696608e-06,2.0997251372220785e-06,6.920361511037017e-06,7.241659025784295e-06,2.0307152880758512e-05,2.5536520640822833e-06,1.104602581062119e-05,5.006113570970255e-07,-7.507332683807406e-08,-1.3475587696428335e-06,1.3710777823482812e-05,1.3332493829199235e-06,1.5779807057100147e-06,3.5438808392970952e-06,1.0645514205981769e-06,-3.1863746322338916e-06,-3.4244014005457782e-06,-1.5837970033576982e-06,4.619030099808983e-06,1.7645685440748005e-05,-1.6862727207904801e-06,-3.93696000046391e-06,-1.2194630422345016e-05,1.5403019200185178e-05,1.2382918330964283e-06,2.5060698670270217e-06,-1.5430718726164387e-06,-2.7082888188505548e-05,3.82572410116672e-06,-1.0670901540620065e-05,2.450547736925327e-05,-1.2573544155186217e-05,1.090411732531905e-06,2.643300594329714e-07,-1.9215790591518597e-05,6.669206146484951e-06,2.9870446237780716e-05,-2.210349630242338e-05,5.464355056508221e-07,1.0193123869436603e-06,9.480826947923437e-06,-6.002016207748067e-07,-3.208216296976081e-05,-1.8506033307694485e-06,5.381052972560226e-07,3.18638716123269e-05,1.4538657509192251e-05,5.035942715494325e-06,-4.369650003536323e-06,-1.1388521012850524e-06,2.0580500386949578e-07,3.796656525620095e-05,-2.097539659728272e-07,0.0
4.1035935848299555e-06,2.3344353408465966e-06,2.7586929107412422e-05,-9.188819914603855e-06,-1.3039717457766922e-06,2.0581810119560303e-06,3.8428307353718583e-07,-2.215377239166865e-06,-5.146321108600303e-07,5.197011411846007e-06,5.843373367129757e-06,-2.7942744016688975e-06,-3.319291316303809e-05,2.876913043726255e-07,1.1135665561746534e-06,-2.1175512402715645e-05,6.720819632393823e-06,-2.506708850490508e-06,2.67047398809507e-06,9.742642163206227e-06,1.3224380086972827e-05,-4.463549217764362e-06,4.896082055788199e-06,9.900842656798209e-07,4.141045523748022e-06,3.367728065926742e-06,-1.0349491930602578e-06,-1.4808480271260566e-06,-3.5804157751053444e-07,-1.7039298680902907e-05,-1.5445638883734428e-05,6.698863504695358e-07,-4.001807021873609e-06,2.9860857639528145e-06,-3.331396195037273e-05,-5.489149541126599e-06,1.654596583814006e-05,8.12748328527695e-07,2.4337228385632347e-06,-9.552025190529892e-07,-7.470227097841401e-06,-6.116073614259427e-06,2.3845729043072938e-06,1.0458535544914205e-05,6.4799242481390585e-06,2.111095217411051e-05,2.7073489996475307e-06,9.763761456199473e-06,5.567193885011174e-06,-7.976798351032259e-07,-5.258136992887353e-07,1.3560699098068242e-05,1.955737960357418e-06,1.8412305857041532e-06,1.6619956251251017e-06,2.0013628391278774e-06,-5.629363209401528e-06,-3.172246205553655e-06,-1.8233660963621672e-06,3.4958667984352385e-06,2.257810121617031e-05,-2.203997572946823e-06,-3.6595119169389605e-06,-1.1487509409506726e-05,1.1521563293618817e-05,1.8864643691743222e-06,-4.194938818070179e-06,-1.515709670194156e-06,-2.762146403934265e-05,6.091426192144405e-06,-7.215473112856639e-06,2.419994593447538e-05,4.907750127192308e-06,8.597128797890186e-07,-7.89037196097198e-08,-1.9922836677563003e-05,3.1559372117232604e-06,2.675695740867792e-05,-2.4730731697544004e-05,6.130190633709182e-07,2.470662988252964e-06,8.25290645607739e-06,-6.751921436703874e-07,-3.308169022017522e-05,-3.933658490193501e-06,1.7006002339394987e-07,2.952797836083819e-05,1.221833727656148e-05,8.391728237802562e-08,-5.443101587574196e-06,-1.0194703480662076e-06,5.033337257290919e-08,3.710865008515425e-05,-2.0128577986482708e-07,0.0
1.1156852870903103e-06,9.239516265575053e-07,-1.4057897191681293e-06,-9.027217120672293e-06,-1.2124202758150951e-06,1.9010329015517375e-06,-1.4035733446152037e-07,-2.277253597039318e-06,-1.0277562323467789e-06,2.9023335000041074e-06,6.794814384004765e-06,-2.369046753909642e-06,-3.2338129187411034e-05,3.9862386234653567e-07,1.6559146278005883e-06,-2.148550074823936e-05,6.5983886642441045e-06,-7.033663706824605e-07,4.068584684943636e-06,7.143352890081563e-06,1.3181045640749465e-05,-4.757602975208471e-06,4.941991845410998e-06,1.273701449623907e-06,4.109251923226391e-06,2.9455427497742952e-06,-1.1317317461747635e-06,-1.1655753789084153e-06,-1.7854472452712177e-06,-1.4856705217310556e-05,-1.560796545234835e-05,7.730134583293919e-07,-3.900544848724231e-06,2.9769951721460686e-06,-2.918155569817069e-05,-5.462019149992735e-06,1.788874467560077e-05,1.0436145612474696e-06,2.867730755807361e-06,-2.274689125582852e-07,-6.773726802750725e-06,-6.222931708091287e-06,2.205733244234767e-06,7.907851148131443e-06,2.397492264860469e-06,2.162758403997022e-05,2.4770378445975265e-06,1.0318536978171703e-05,1.4366935916450328e-08,-6.430631918013676e-07,-1.144534685027001e-06,1.4516688179406474e-05,1.4060096072341106e-06,1.7985387631043383e-06,2.2005590181241517e-06,1.973542259507796e-06,-3.107604917996592e-06,-2.5631560654808408e-06,-2.2322204078415213e-06,4.7921544233525055e-06,2.002315309391911e-05,-1.8856397134476403e-06,-3.9484891246539875e-07,-9.700515085523649e-06,9.897728068936471e-06,2.8665970047718574e-06,4.19952657018955e-06,-1.3905375625674061e-06,-2.8156754132573564e-05,5.0566435305739505e-06,-6.075296063763244e-06,2.2688102768341922e-05,-5.699680975515432e-07,7.251824598005442e-07,-7.505965079344202e-07,-1.8019504474714398e-05,1.2994161688601715e-06,2.721532652817995e-05,-2.347396496957508e-05,5.841725227339735e-07,1.7733999312098913e-06,6.926558752140373e-06,1.5835274381181797e-08,-3.511322174692753e-05,-1.6267837003578883e-06,5.093651336227059e-07,2.6864237115542217e-05,8.843812740427338e-06,5.614732076159846e-06,-4.637480907740169e-06,-1.5258613918533307e-06,3.0079825717123415e-10,3.934520278327485e-05,-1.1105517081111435e-07,0.0
1.751783489185102e-06,1.634914686624348e-06,-1.2317199743086864e-06,-7.763430423704133e-06,-1.615148085141911e-06,1.5807345967081705e-06,2.511709705933364e-07,-2.9564337679033974e-06,-4.2354615775917435e-08,2.491468809466514e-06,5.317688314537006e-06,-1.9840342626780494e-06,-2.8232850658915734e-05,5.788116207259919e-07,2.1087305486509568e-06,-1.9690752471707664e-05,5.614888650472123e-06,-1.7825393856833692e-06,3.532247172594283e-06,8.242055049890414e-06,1.2576803157568406e-05,-4.2021820911144635e-06,5.1583260319498995e-06,1.5382699909960946e-06,3.889240681776299e-06,3.4836712497251165e-06,-1.00446387690437e-06,-1.7071081205100692e-06,-3.1551591926431645e-06,-1.470837801163662e-05,-1.4041559386166118e-05,7.822163746952572e-07,-3.0378973989739408e-06,2.7501135311993435e-06,-3.193089132483358e-05,-4.734564854789834e-06,1.7092330511541724e-05,1.2005936456178217e-06,3.757104696929986e-06,2.8252136878533894e-06,-6.4932495491232475e-06,-4.879646259615008e-06,2.283534334789849e-06,1.333050433882285e-05,9.071629421093271e-07,2.139130406614851e-05,2.3760806201487746e-06,1.2372289703413485e-05,1.4138219066659675e-05,-6.198608126125629e-07,4.908516174302999e-07,1.4274010047365493e-05,1.2198713463509789e-06,2.2279221916725306e-06,-1.705707609959217e-07,1.0264443834969127e-06,-2.0712962353027943e-06,-3.326104723370586e-06,-2.925921153632594e-06,2.4554295920613625e-06,1.8165034042818033e-05,-2.226877028256666e-06,-4.866670897104202e-06,-1.227831063895266e-05,5.1966423874699585e-06,1.0665279996536751e-06,-1.4776156213643567e-05,-1.4847862232152036e-06,-2.8465843465977624e-05,5.854743765589768e-06,-7.4957503480053915e-06,2.0741141227204797e-05,-5.95069770769297e-06,1.0504259426477077e-06,-8.61520223757371e-07,-1.9738951925665087e-05,1.4292447062901113e-06,2.068059031210501e-05,-2.1708098687946544e-05,8.983274541456866e-07,1.4854585005280183e-06,5.82241790532842e-06,1.5547541138273596e-06,-3.516843579755205e-05,-1.4752929203661578e-06,1.2538768222316584e-06,2.8334134705950384e-05,1.0241442905685296e-05,5.5990010301925685e-06,-3.7864096120553146e-06,-1.154405181512376e-06,1.954506256330632e-07,3.900609669210957e-05,-1.381818683931702e-07,0.0
3.876817111348596e-06,9.473501165294839e-07,-1.0998288502247042e-06,-6.576256790015349e-06,-2.833840954731449e-06,1.2166917230130912e-06,-2.3571348881161274e-07,-2.7552615822423517e-06,3.615980311154517e-08,3.1805492262355026e-06,4.432563060747671e-06,-1.7707325163432131e-06,-2.795962912021153e-05,8.576861145147132e-07,2.77247818123133e-06,-2.2031815593269766e-05,7.473492782020916e-06,-2.12762940151422e-06,5.163597835098775e-06,5.5495441918016064e-06,1.3423346863166023e-05,-4.3289532239461365e-06,5.704177331634617e-06,-9.926587591075535e-07,3.7168158194631644e-06,3.821638093681604e-06,-8.042521481884591e-07,-1.5524729694433013e-06,-2.5907396116447698e-06,-1.5813116738503412e-05,-1.5424444067466616e-05,6.565615009436712e-07,-3.602847559045421e-06,2.481341632141991e-06,-3.326765631288499e-05,-4.161336188823723e-06,1.6704856659318858e-05,1.7653821320154044e-06,4.52511680790848e-06,2.374950593498321e-06,-6.501996244058584e-06,-4.182391016949068e-06,3.4518058965912065e-06,1.4897644264397045e-05,-2.281431428739841e-07,2.2391630708585337e-05,1.6217244162983224e-06,1.1773128636406308e-05,1.2361043479983017e-05,1.1978454040500191e-06,3.022504270164464e-06,1.5189396789812422e-05,1.7111853255312033e-07,2.7132874486857474e-06,3.7537879136573467e-06,9.84973683474116e-07,-3.1277574765018758e-06,-3.0205912452948884e-06,-2.7784288913060066e-06,-1.1160146575247214e-06,2.0567470272878248e-05,-2.9380869413410826e-06,-3.5015794874521833e-06,-1.527799316920475e-05,1.2192280494092386e-05,5.446946270559961e-06,-1.4837883140737581e-05,-1.3586190689323818e-06,-3.377457022247091e-05,5.2975733082992365e-06,-4.322801081222629e-06,1.6144129876358962e-05,9.819135349099879e-07,1.4624979544525327e-07,-4.0863653319011904e-07,-1.7458526131335826e-05,1.9579946577162444e-06,1.846609019817484e-05,-2.1513583365714685e-05,1.5305665685864857e-06,9.154438321954998e-07,6.0597667669852026e-06,2.528128534322567e-06,-3.225744049555905e-05,-1.2612024551357652e-07,1.8869164347949446e-06,2.9955655458412068e-05,1.135985744874206e-05,8.54294667223298e-06,-4.975837751579456e-06,-1.8930365722474946e-06,2.599341993874072e-07,3.698486617501398e-05,9.170049650180466e-08,0.0
2.016385543093346e-06,1.4362050183094843e-06,-6.068303502064168e-07,-5.590621497952474e-06,-2.872088162522332e-06,1.0858463989017113e-06,4.533900096757523e-07,-3.297647091121366e-06,2.5407037160406665e-07,3.1926969352217667e-06,3.4911980985524876e-06,-1.163447802922664e-06,-3.111654211323606e-05,1.4124432070777523e-06,4.220802652187252e-06,-2.280027529615198e-05,7.666704842098043e-06,-1.8663683236670569e-06,4.330610900250288e-06,5.520302880561287e-06,1.4949925008345638e-05,-5.120530631398338e-06,5.322782910489894e-06,-5.04488178842531e-07,4.137963692047189e-06,3.0483106539435957e-06,-9.307206042047803e-07,-1.1041497792777605e-06,-9.093816494375298e-07,-1.4986212915506303e-05,-1.9293332612644397e-05,5.889087532538429e-07,-4.212744820424084e-06,1.854381233487513e-06,-3.3896687513065876e-05,-4.077101635073939e-06,1.5082110825101575e-05,1.0177858097580666e-06,4.433955464918996e-06,-5.554509116270971e-07,-7.3606966871728015e-06,-4.328372362790067e-06,3.610068502941028e-06,1.11955636158246e-05,-4.3950441281556827e-07,2.6051413991386536e-05,1.4369806022798926e-06,8.83420156116529e-06,2.970921575142205e-08,-6.293594737684593e-07,-3.6726101850579593e-06,1.3929689482576005e-05,1.3746608907957853e-07,2.4396932855863838e-06,1.220428699927956e-06,1.0423964125213739e-07,-7.467589504326218e-06,-1.396267855399876e-06,-1.6166329170027247e-06,-3.0072379371023136e-06,2.0339310562169903e-05,-2.779305542006836e-06,7.308473726462244e-06,1.0275410647448379e-05,1.193623969263418e-05,6.93968474073306e-06,4.692469409046049e-06,-1.358866922589157e-06,-3.4299730512727076e-05,5.70255228473568e-06,-2.169207271734648e-06,1.1179934491524862e-05,4.259772062227669e-06,-1.5624338604901348e-06,-4.732101675192721e-07,-1.4002307585824004e-05,4.897385128360743e-07,1.7365451543501924e-05,-2.878420674501762e-05,2.5648199727625033e-06,-1.0531006318683235e-06,9.932009631595405e-06,1.8265075914669459e-06,-2.8127245214793055e-05,8.49847373709771e-08,1.7482983037539094e-06,2.422799895462153e-05,5.3612477037470114e-06,1.0165167166359736e-05,-2.089669630899063e-06,-2.790231050177258e-06,2.9700214503348726e-07,3.4354675979183704e-05,1.1752077183265373e-07,0.0
7.40792898696903e-06,8.601778253404668e-07,-1.4147670035884967e-06,-5.034863679181961e-06,-2.6230473876225957e-06,1.7399822983141482e-06,-4.5669320092068655e-07,-2.5092890453110333e-06,-1.4773052686838388e-07,2.7201502216462908e-06,4.469770889702678e-06,-6.756282081190432e-07,-3.018474492151202e-05,1.479342238414613e-06,4.995667898556157e-06,-2.1718842054864704e-05,6.12625247693776e-06,-1.462640872136787e-06,6.301324838396442e-06,5.140019612307464e-06,1.1823674784682626e-05,-5.2390458732517145e-06,3.757423279385146e-06,-1.8313669381476195e-07,4.226322125350796e-06,3.252370757315847e-06,-7.796008820156272e-07,-1.5527353186315073e-06,-2.5787390270048185e-06,-1.635926729454056e-05,-1.7320590734913023e-05,5.97618340742318e-07,-6.424480511158974e-06,2.7506848737217172e-06,-3.22071482846849e-05,-3.6845755521984265e-06,1.5472721698306883e-05,1.4522600910140083e-06,3.262255546558079e-06,-1.1706185711862228e-07,-7.171400342485616e-06,-5.352932229166182e-06,2.6166214053859714e-06,1.1657485912146547e-05,-1.8872734555181164e-06,2.4524091384771537e-05,1.299467833371801e-06,8.911549388035414e-06,-4.62769801772413e-06,4.209509051529619e-07,-1.1043706825147412e-05,1.4306823124289603e-05,-1.8790958782781428e-07,2.2466546327653555e-06,2.830406678657471e-06,8.591560393802958e-07,-6.225673640078803e-06,-2.7872372714097246e-06,-1.2601820236524027e-06,1.1705796332439736e-06,2.1439359389121977e-05,-1.9223672763093867e-06,-1.0042711497149842e-06,-7.199907492767411e-06,1.0166849008874338e-05,4.450301208122126e-06,1.2594695827094992e-05,-1.6165649342355181e-06,-3.883629523477093e-05,4.627116501115108e-06,-6.893966428791812e-06,2.328323869451783e-05,3.237994391878145e-06,-3.827178637109564e-07,-1.3382063109523314e-06,-1.8136344296293346e-05,-1.0829538592822492e-06,1.8585904276513853e-05,-2.9431030335484257e-05,2.510202573657038e-06,-4.2921643318084016e-07,1.1642965471495741e-05,7.098412998515418e-07,-2.7081639186426814e-05,7.204708140965778e-08,9.323117412987289e-07,2.411162054631816e-05,5.532083858991941e-06,8.378875843483805e-06,-2.3748397172273374e-06,-2.1435623497801396e-06,2.2122777373449395e-07,3.555785209807145e-05,3.040942118537211e-08,0.0
3.629885611302232e-06,1.5781530335789821e-06,-1.3368920085479063e-06,-3.0358820790826682e-06,-3.3287944232684463e-06,-5.941246180091106e-06,-4.538400487931894e-07,-2.921684072350886e-06,-4.0977836024216094e-07,3.603016007336021e-06,3.881535003328519e-06,-4.7510656885173754e-07,-3.107696626622929e-05,1.897508880542701e-06,5.92626050480029e-06,-1.92711765718233e-05,5.022334738844375e-06,-2.3993695498922592e-06,4.871972946261561e-06,5.367670255612724e-06,1.2155370581490809e-05,-5.358318196233783e-06,3.7499588101806026e-06,1.07154517042096e-07,4.439231859374667e-06,3.3909859259982634e-06,-5.660527954115134e-07,-1.54734965386432e-06,-1.257070741316918e-06,-1.6980732011349177e-05,-1.8135228370110415e-05,1.7740931128260557e-07,-8.06688257446269e-06,2.2432094249111333e-06,-3.1643281843775344e-05,-4.032719331292146e-06,1.3860267012935248e-05,1.310750869244887e-06,2.6562601721867172e-06,-2.9147427239912415e-06,-6.745055309107921e-06,-5.7234707533314106e-06,2.492031848546467e-06,1.3894446914029079e-05,-2.2994243593593655e-06,2.842929776787771e-05,9.378382316011664e-07,9.329980452519301e-06,-7.574031556769584e-06,7.36761368437763e-07,-9.647118873781001e-06,1.573948163738968e-05,-4.962263473352611e-07,2.534296010002384e-06,4.0753248445612835e-06,4.746765357164313e-07,-9.137677181178409e-06,-3.140255489127434e-06,-5.305712020399349e-07,1.7549716002146992e-06,2.1066834206936477e-05,-1.9958697912358644e-06,-3.5004300348026606e-06,5.127048687168884e-07,-1.6700607791532008e-07,3.4149389417750278e-06,1.687404275423527e-05,-1.811604760774648e-06,-3.8138224774091754e-05,5.493389560724953e-06,-7.150088928897004e-06,2.0732271001029052e-05,-5.690074798392129e-06,-1.3471530057047002e-07,-1.6569047782109374e-06,-1.643207385405944e-05,-2.3231706146692754e-06,1.958739041281482e-05,-2.8131016457998452e-05,1.7179975198520195e-06,-1.425510123201327e-06,1.1795885396026743e-05,3.312072900029803e-07,-2.6162993573224208e-05,3.415390972469881e-08,1.0457619069030744e-06,2.3077777230399882e-05,4.381855505748648e-06,9.427119789649396e-06,-2.2646679631657796e-06,-3.3642238959044667e-06,1.997133203557972e-07,3.570990682330293e-05,1.181080121043863e-07,0.0
3.779807801233704e-06,8.936919642454601e-07,-5.867781594248711e-07,-2.5636266353757367e-06,-2.0634665141412102e-06,-5.7003268434309335e-06,-2.585876268824299e-07,-2.6905466274700276e-06,-8.699990830538784e-07,3.0599100163656184e-06,3.630029942626002e-06,-2.446639431939718e-07,-2.9409493637728868e-05,2.686014424235524e-06,5.8094079196256036e-06,-1.8450725017043066e-05,3.6109216489436576e-06,-3.3670144460548287e-06,4.784806588467635e-06,2.081260453690517e-06,1.3028517100538405e-05,-5.3627538371707795e-06,3.612523260669188e-06,4.2414443903946024e-07,4.3722342973504595e-06,3.607365843235048e-06,-5.659724741999747e-07,-1.8899936158318413e-06,-2.95612496814228e-06,-1.5526539548673392e-05,-1.546224657765948e-05,4.888538448707894e-07,-8.915197195315697e-06,2.1240474874597283e-06,-3.528856184718465e-05,-3.886398224888032e-06,1.484734213480845e-05,1.9220121505347715e-06,2.4555203605648602e-06,-1.4001601406005794e-06,-6.9852782433135816e-06,-6.245175279780814e-06,3.670837943526075e-06,1.86984373521237e-05,-6.788103575252518e-06,3.1733340584786505e-05,8.190519516549301e-07,1.122725449156547e-05,1.6534521244323098e-06,3.651733372910548e-06,-7.197406636337747e-06,1.722742713950059e-05,-2.7819508475870694e-07,3.61571992204452e-06,3.6680294364546e-06,3.3979170594686477e-07,-1.0497485067902763e-05,-4.744246972843604e-06,-7.194172312344031e-07,5.205062821967369e-06,2.264966155265687e-05,-2.0674866453583058e-06,-8.639337362658981e-06,-2.3457695353235913e-06,-1.1607746520740999e-05,1.1677752854734794e-06,9.211644104969353e-07,-1.941068545365237e-06,-3.965688444433697e-05,6.157106225790553e-06,-3.549666034770275e-06,9.373533466221987e-06,-2.5110047231974396e-07,8.693279316356973e-08,-2.20655733191404e-06,-1.449398692646498e-05,-2.2657338386276416e-06,2.0546921774293046e-05,-2.562965041279896e-05,1.7624142768394083e-06,-3.641181952045385e-07,1.3228191006096965e-05,-5.597006171732085e-07,-2.843994755716126e-05,-3.2626597389547004e-08,5.857721850478779e-07,2.4484601119523923e-05,6.40963435470445e-06,8.736064989065538e-06,-2.5601649464140087e-06,-3.1591852243299845e-06,2.164615500380237e-07,3.8094796947070644e-05,1.0441327996761624e-07,0.0
2.765316285414062e-06,9.260249708461697e-07,-1.0961441651471754e-06,-2.195569565690757e-06,-2.170616807880224e-06,-5.248283192221378e-06,2.1040958002282918e-07,-2.4645370536865735e-06,-5.594816999421421e-07,3.82813133572425e-06,3.7821961032941194e-06,-4.779240724721125e-08,-2.8962566055006143e-05,2.8144396432906255e-06,6.262845170193957e-06,-2.151414227299128e-05,3.5508569107014635e-06,-1.427545893005632e-06,5.870464392303502e-06,5.60204999509132e-06,1.3376830942006798e-05,-5.212083426853244e-06,3.4350171213009227e-06,6.541154532063469e-07,4.309172454187287e-06,4.186236566948932e-06,-6.303773024761644e-07,-2.359540860813968e-06,-6.097626493230151e-06,-1.4222550668276637e-05,-1.587990151121331e-05,5.517906866453441e-07,-8.670083797450255e-06,2.426362020554985e-06,-3.9138402703753784e-05,-3.6724507981389532e-06,1.4366930516948079e-05,1.7544680346271097e-06,2.8774845617892375e-06,-6.318585243099531e-07,-7.395694342364054e-06,-6.784422951604297e-06,3.7822674039658477e-06,1.777532084374382e-05,-8.52724709966677e-06,2.9077096701081295e-05,6.598955759518261e-07,1.255123820843499e-05,3.22692149865553e-06,-3.933393824191824e-07,-3.859243646775621e-06,1.6654472273061262e-05,2.185839860106605e-07,3.6717530777093457e-06,3.3244469359887005e-06,-4.626307461928731e-08,-9.299600870988245e-06,-4.651846566809323e-06,-8.21906707068304e-07,5.002691093707449e-06,2.1401455747421316e-05,-2.2080659085844266e-06,-9.660007679609187e-06,-1.5994699214434853e-05,7.642960848411004e-06,-1.5503947392284995e-06,-6.069477356025603e-08,-1.8754467614773285e-06,-4.342077095005946e-05,5.316192169729395e-06,-5.0625648055630784e-06,2.171515774295584e-05,-3.198347212729645e-06,-1.7281883253750012e-07,-1.7219717628201835e-06,-1.6353135471980172e-05,-1.7892319141399966e-06,1.9567960622317502e-05,-2.7306542051957785e-05,1.2012248051160593e-06,-2.0878664877027085e-07,1.2638474003014468e-05,5.163893770986316e-07,-2.9765749667892055e-05,-6.270014690787827e-07,8.879968923690971e-07,2.9140229489668197e-05,6.004336490433015e-06,8.906052280952666e-06,-1.7751857328432953e-06,-1.9713650767554164e-06,1.2399750070751504e-07,3.8908607881599394e-05,3.1646011322427257e-07,0.0
3.4642787866610067e-06,3.7286493641376996e-07,-2.463640753415516e-07,-1.5016785095840138e-07,-2.1358244712662795e-06,-3.107873095669949e-06,-4.4567606366432024e-08,-3.215895815808148e-06,1.8107553564980103e-08,5.895045080579087e-06,3.084632647737082e-06,-6.045155688262393e-08,-3.229502084319147e-05,3.033719136256193e-06,7.5917851050596095e-06,-2.25937563759591e-05,6.2484430957149775e-06,-1.9824903113386452e-06,4.903864748407717e-06,5.231917622492436e-06,1.4600938058178497e-05,-5.8120883681672254e-06,3.2328042944716897e-06,7.858486888085787e-07,4.468862280006666e-06,4.8994747229207255e-06,-5.334068238883804e-07,-1.962806459632837e-06,-8.499190959753682e-06,-1.412504450643652e-05,-1.9098221368942056e-05,4.975116710171383e-07,-7.262509663436063e-06,2.9075057183403348e-06,-3.992273485863017e-05,-3.863334488805221e-06,1.7694845090754473e-05,1.7568752718276018e-06,2.7355769187108885e-06,-2.3848662712832605e-06,-9.007991193898569e-06,-7.999413804980805e-06,4.123745389031081e-06,1.620140370633216e-05,-1.126379309147733e-05,3.61977550937854e-05,2.837830405518634e-07,1.0868215723420435e-05,-1.0001633047206907e-05,-7.360478733983264e-07,-5.767313100115462e-06,2.009844379625522e-05,-1.5035095218451576e-07,1.5471123379474935e-06,4.351364087982955e-06,-3.324481159215749e-07,-1.4611519024839988e-05,-2.815326666764362e-06,-8.048077850903565e-09,4.3879284751124945e-06,2.1808307271256743e-05,-2.107862015030251e-06,3.0974036145853967e-06,-1.095335865791847e-05,4.3539551839235883e-07,-1.6715689554274289e-06,2.112303946639216e-05,-2.0204928334197265e-06,-4.592558641935961e-05,4.511192250016203e-06,-4.021575469499173e-06,9.93932823183791e-06,-8.120973705485605e-06,2.6183363773848495e-07,-1.222021121954445e-06,-1.660478421103138e-05,-6.04567378487475e-07,1.8321801874025225e-05,-2.917233394130422e-05,1.2357646850863692e-06,2.6219632858421422e-08,1.3190888744254779e-05,6.738191765168911e-07,-2.8642501844536455e-05,-8.221156025758022e-07,1.2309332503970084e-06,3.06385285012702e-05,4.440720532225182e-06,9.087970395074122e-06,-6.878427369511409e-07,-3.1416830396647145e-06,5.288833982970233e-07,3.908286333631678e-05,2.6707571987935505e-07,0.0
3.968695997303101e-06,5.250788633874364e-07,-4.948633902830219e-07,2.7825715017394357e-06,-2.261019579797446e-06,-3.2434421454309797e-06,-2.7189312160066566e-07,-4.067834566706921e-06,4.984685064142816e-07,6.310758077966722e-06,-2.803118139345707e-07,-1.1918396920109803e-05,-6.987428171944382e-06,-3.445886336985957e-05,-8.949424849764108e-06,-2.0974373138199615e-05,8.753385928996326e-06,-4.467978183797161e-06,4.6736177666448e-06,3.5084048134719533e-06,1.6277836749641618e-05,-6.996648875853196e-06,3.1654610101561148e-06,1.031661036211724e-06,4.333431778887737e-06,5.258911116904226e-06,-1.1404930338482005e-06,-1.3675152983667784e-06,-9.672748879831641e-06,-1.4076386534205897e-05,-2.0782393001162868e-05,5.089978023856142e-07,-1.0961784417104282e-05,1.9398677123146376e-06,-4.691052911732704e-05,-3.2411570927936175e-06,1.47503489703608e-05,3.2430718470375265e-06,2.9101518963154186e-06,3.1321185263971756e-06,-9.403192868303083e-06,-8.718446372982734e-06,6.834843555942654e-06,1.699239625387244e-05,-1.5096602464034206e-05,3.3719324596434645e-05,1.7179486674349678e-07,8.845713425617593e-06,-1.748739609256257e-06,-1.7199389142348733e-07,-7.4322166122348554e-06,1.960358749881226e-05,9.257143152341756e-07,1.2574038582915357e-06,5.936045208105068e-06,6.796260728954381e-07,-2.128898517659286e-05,-4.6502557665041074e-06,1.7797428668793714e-07,9.674021863840403e-06,2.6669705926371393e-05,-2.1158350173779715e-06,5.087621882410646e-06,6.005639278179716e-06,3.5623294414520845e-06,-9.597496237484515e-07,5.991223701890574e-06,-2.31326573542726e-06,-4.3360151845940164e-05,4.523097631898865e-06,-4.14372886369963e-06,9.949986356115006e-06,-4.975108131857084e-07,1.5985588029770727e-06,-1.1410799346258477e-06,-1.2278795947985945e-05,1.889025992705052e-06,2.267733034008069e-05,-3.149285530061629e-05,1.0602152702879634e-06,1.2841709761716456e-06,1.3519088424264363e-05,9.314539447553708e-07,-2.47545064618175e-05,-1.5548354542832112e-07,1.2474901923758733e-06,3.9833911616224555e-05,4.123294125715627e-06,1.1269616150994262e-05,-7.351740010444617e-08,-7.5301624517981166e-06,4.459220124586072e-07,3.8701770502818396e-05,5.207570118976051e-07,0.0
